,bouy_name,sar_image_name,bouy_lon,bouy_lat,pol,mean_sigma0,std_sigma0,mean_sigma0_dB,std_sigma0_dB,insitu_wave,model_wave
75,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1A_IW_GRDH_1SDV_20200213T060904_20200213T060929_031230_039764_61C5.SAFE,-1.6766,43.403,VH,0.0011349422524074134,0.0032166575110442867,,,2.7000001282431185,nan
76,bouydata/202002/GL_TS_MO_46004_202002.nc,S1B_IW_GRDH_1SDV_20200201T150920_20200201T150948_020077_026001_9EF7.SAFE,-136.095,50.93,VV,,,,,5.840000277385116,nan
77,bouydata/202002/GL_TS_MO_46004_202002.nc,S1B_IW_GRDH_1SDV_20200201T150920_20200201T150948_020077_026001_9EF7.SAFE,-136.095,50.93,VH,,,,,5.840000277385116,nan
78,bouydata/202002/GL_TS_MO_46004_202002.nc,S1B_IW_GRDH_1SDV_20200218T151729_20200218T151756_020325_0267EC_8425.SAFE,-136.095,50.93,VV,0.022314492940729277,0.012199388661920616,,,2.0600000978447497,nan
79,bouydata/202002/GL_TS_MO_46004_202002.nc,S1B_IW_GRDH_1SDV_20200218T151729_20200218T151756_020325_0267EC_8425.SAFE,-136.095,50.93,VH,0.0006690683003001631,0.0010591060623115105,,,2.0600000978447497,nan
80,bouydata/202002/GL_TS_MO_46004_202002.nc,S1B_IW_GRDH_1SDV_20200225T150920_20200225T150947_020427_026B45_FF57.SAFE,-136.095,50.93,VV,,,,,5.100000242237002,nan
81,bouydata/202002/GL_TS_MO_46004_202002.nc,S1B_IW_GRDH_1SDV_20200225T150920_20200225T150947_020427_026B45_FF57.SAFE,-136.095,50.93,VH,,,,,5.100000242237002,nan
82,bouydata/202002/GL_TS_MO_46004_202002.nc,S1B_IW_GRDH_1SDV_20200213T150920_20200213T150947_020252_0265A5_5683.SAFE,-136.095,50.93,VV,,,,,5.880000279285014,nan
83,bouydata/202002/GL_TS_MO_46004_202002.nc,S1B_IW_GRDH_1SDV_20200213T150920_20200213T150947_020252_0265A5_5683.SAFE,-136.095,50.93,VH,,,,,5.880000279285014,nan
84,bouydata/202002/GL_TS_MO_46004_202002.nc,S1B_IW_GRDH_1SDV_20200206T151729_20200206T151757_020150_02624B_C015.SAFE,-136.095,50.93,VV,0.00941259288400087,0.006673658113349718,,,2.550000121118501,nan
85,bouydata/202002/GL_TS_MO_46004_202002.nc,S1B_IW_GRDH_1SDV_20200206T151729_20200206T151757_020150_02624B_C015.SAFE,-136.095,50.93,VH,0.00010851695030550023,0.0007948875954892935,,,2.550000121118501,nan
86,bouydata/202002/GL_TS_MO_51202_202002.nc,S1B_IW_GRDH_1SDV_20200220T043846_20200220T043911_020348_026894_67AA.SAFE,-157.678,21.415,VV,0.034928645929228445,0.02245904891494061,,,2.940000139642507,nan
87,bouydata/202002/GL_TS_MO_51202_202002.nc,S1B_IW_GRDH_1SDV_20200220T043846_20200220T043911_020348_026894_67AA.SAFE,-157.678,21.415,VH,0.0006755664717550253,0.0014157115187752427,,,2.940000139642507,nan
88,bouydata/202002/GL_TS_MO_51202_202002.nc,S1B_IW_GRDH_1SDV_20200217T162315_20200217T162340_020311_026779_017C.SAFE,-157.678,21.415,VV,0.02305252206672754,0.012920402775603815,,,2.2900001087691635,nan
89,bouydata/202002/GL_TS_MO_51202_202002.nc,S1B_IW_GRDH_1SDV_20200217T162315_20200217T162340_020311_026779_017C.SAFE,-157.678,21.415,VH,0.00044784591182408736,0.0009770908238327877,,,2.2900001087691635,nan
90,bouydata/202002/GL_TS_MO_51202_202002.nc,S1B_IW_GRDH_1SDV_20200208T043846_20200208T043911_020173_0262F8_95E3.SAFE,-157.678,21.415,VV,0.010148161584270721,0.006616772522382243,,,2.8600001358427107,nan
91,bouydata/202002/GL_TS_MO_51202_202002.nc,S1B_IW_GRDH_1SDV_20200208T043846_20200208T043911_020173_0262F8_95E3.SAFE,-157.678,21.415,VH,0.00044933122060682445,0.001226521011226968,,,2.8600001358427107,nan
